video_id,label,frames,label_id,shape,format
111983,Thumb Down,37,19,"(100, 176)",JPEG
111984,Thumb Up,37,20,"(100, 176)",JPEG
111985,Rolling Hand Forward,37,8,"(100, 132)",JPEG
111990,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
111993,Pulling Hand In,37,3,"(100, 132)",JPEG
112002,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112003,Swiping Down,37,15,"(100, 176)",JPEG
112007,Thumb Up,37,20,"(100, 176)",JPEG
112009,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112010,Swiping Up,37,18,"(100, 132)",JPEG
112014,Swiping Down,37,15,"(100, 176)",JPEG
112017,Thumb Down,37,19,"(100, 132)",JPEG
112020,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
112029,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112030,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
112031,Doing other things,37,0,"(100, 176)",JPEG
112032,Drumming Fingers,37,1,"(100, 132)",JPEG
112038,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112039,No gesture,37,2,"(100, 100)",JPEG
112040,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112042,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
112046,Rolling Hand Forward,37,8,"(100, 132)",JPEG
112047,Pulling Hand In,37,3,"(100, 176)",JPEG
112050,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112052,Doing other things,37,0,"(100, 176)",JPEG
112055,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112059,Stop Sign,37,14,"(100, 176)",JPEG
112061,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112062,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
112064,Swiping Down,37,15,"(100, 132)",JPEG
112065,Pulling Hand In,37,3,"(100, 132)",JPEG
112070,Thumb Up,37,20,"(100, 176)",JPEG
112076,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112077,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112088,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112089,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112090,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112091,Swiping Right,37,17,"(100, 176)",JPEG
112092,Pushing Hand Away,37,5,"(100, 176)",JPEG
112097,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112099,Doing other things,37,0,"(100, 176)",JPEG
112100,Pulling Hand In,37,3,"(100, 176)",JPEG
112102,Doing other things,37,0,"(100, 142)",JPEG
112103,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112104,Swiping Down,37,15,"(100, 176)",JPEG
112105,Swiping Down,37,15,"(100, 132)",JPEG
112106,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112108,No gesture,37,2,"(100, 176)",JPEG
112110,Stop Sign,37,14,"(100, 176)",JPEG
112111,Thumb Up,37,20,"(100, 176)",JPEG
112117,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
112121,Swiping Up,37,18,"(100, 176)",JPEG
112122,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112123,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112124,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112129,Pulling Hand In,37,3,"(100, 132)",JPEG
112130,Swiping Up,37,18,"(100, 176)",JPEG
112131,Swiping Right,37,17,"(100, 176)",JPEG
112134,Stop Sign,37,14,"(100, 176)",JPEG
112135,Doing other things,37,0,"(100, 176)",JPEG
112140,Rolling Hand Forward,37,8,"(100, 132)",JPEG
112142,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112143,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112144,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
112146,No gesture,37,2,"(100, 176)",JPEG
112147,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112148,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112164,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112169,Thumb Down,37,19,"(100, 176)",JPEG
112171,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112175,Swiping Left,37,16,"(100, 176)",JPEG
112177,Swiping Left,37,16,"(100, 176)",JPEG
112179,Drumming Fingers,37,1,"(100, 176)",JPEG
112180,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
112186,Swiping Right,37,17,"(100, 176)",JPEG
112190,Thumb Up,37,20,"(100, 132)",JPEG
112195,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112199,Swiping Up,37,18,"(100, 176)",JPEG
112200,Stop Sign,37,14,"(100, 132)",JPEG
112208,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
112211,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112213,Pushing Hand Away,37,5,"(100, 176)",JPEG
112216,Swiping Down,37,15,"(100, 132)",JPEG
112217,Stop Sign,37,14,"(100, 176)",JPEG
112219,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112221,Pulling Two Fingers In,37,4,"(100, 132)",JPEG
112223,Doing other things,37,0,"(100, 176)",JPEG
112228,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112230,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112236,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
112241,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
112244,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112247,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112248,Pushing Hand Away,37,5,"(100, 176)",JPEG
112249,Swiping Left,37,16,"(100, 176)",JPEG
112252,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
112254,Doing other things,37,0,"(100, 176)",JPEG
112257,Turning Hand Clockwise,37,21,"(100, 132)",JPEG
112261,Doing other things,37,0,"(100, 176)",JPEG
112262,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
112263,Zooming In With Full Hand,37,23,"(100, 100)",JPEG
112273,Doing other things,37,0,"(100, 176)",JPEG
112278,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112283,Pushing Hand Away,37,5,"(100, 176)",JPEG
112285,Doing other things,37,0,"(100, 176)",JPEG
112293,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112294,Thumb Up,37,20,"(100, 132)",JPEG
112296,No gesture,37,2,"(100, 176)",JPEG
112298,Swiping Down,37,15,"(100, 176)",JPEG
112301,Shaking Hand,37,9,"(100, 176)",JPEG
112313,No gesture,37,2,"(100, 176)",JPEG
112314,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112320,No gesture,37,2,"(100, 176)",JPEG
112323,Swiping Left,37,16,"(100, 176)",JPEG
112329,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112332,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112339,Drumming Fingers,37,1,"(100, 132)",JPEG
112341,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112342,Swiping Down,37,15,"(100, 176)",JPEG
112343,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112344,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
112346,Thumb Down,37,19,"(100, 176)",JPEG
112349,Drumming Fingers,37,1,"(100, 176)",JPEG
112350,Swiping Left,37,16,"(100, 100)",JPEG
112351,Doing other things,37,0,"(100, 176)",JPEG
112355,Shaking Hand,37,9,"(100, 132)",JPEG
112356,Pulling Hand In,37,3,"(100, 176)",JPEG
112364,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112366,Doing other things,37,0,"(100, 176)",JPEG
112367,Thumb Up,37,20,"(100, 176)",JPEG
112372,Doing other things,37,0,"(100, 176)",JPEG
112373,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112374,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112380,Doing other things,37,0,"(100, 132)",JPEG
112394,Drumming Fingers,37,1,"(100, 176)",JPEG
112397,Pushing Hand Away,37,5,"(100, 132)",JPEG
112399,Swiping Right,37,17,"(100, 176)",JPEG
112400,Doing other things,37,0,"(100, 176)",JPEG
112402,Doing other things,37,0,"(100, 176)",JPEG
112405,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112417,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112420,Pushing Two Fingers Away,37,6,"(100, 132)",JPEG
112421,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112422,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112423,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112425,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112431,Thumb Down,37,19,"(100, 176)",JPEG
112433,Pulling Two Fingers In,37,4,"(100, 132)",JPEG
112434,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112435,Drumming Fingers,37,1,"(100, 176)",JPEG
112437,Swiping Left,37,16,"(100, 176)",JPEG
112438,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112439,Drumming Fingers,37,1,"(100, 176)",JPEG
112441,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112443,Thumb Down,37,19,"(100, 176)",JPEG
112444,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112446,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112447,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112448,Turning Hand Counterclockwise,37,22,"(100, 132)",JPEG
112450,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112452,Drumming Fingers,37,1,"(100, 132)",JPEG
112454,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112464,Swiping Up,37,18,"(100, 176)",JPEG
112465,Doing other things,37,0,"(100, 176)",JPEG
112470,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112471,Doing other things,37,0,"(100, 176)",JPEG
112473,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112479,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112482,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112483,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112485,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112486,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
112490,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112491,Pulling Hand In,37,3,"(100, 176)",JPEG
112494,Doing other things,37,0,"(100, 176)",JPEG
112495,Doing other things,37,0,"(100, 176)",JPEG
112496,Thumb Up,37,20,"(100, 176)",JPEG
112498,Thumb Down,37,19,"(100, 176)",JPEG
112499,Thumb Up,37,20,"(100, 176)",JPEG
112501,Thumb Up,37,20,"(100, 176)",JPEG
112503,Thumb Up,37,20,"(100, 132)",JPEG
112511,Drumming Fingers,37,1,"(100, 176)",JPEG
112513,Thumb Down,37,19,"(100, 176)",JPEG
112515,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112517,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112519,Stop Sign,37,14,"(100, 176)",JPEG
112520,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112522,Pushing Hand Away,37,5,"(100, 176)",JPEG
112523,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112524,Doing other things,37,0,"(100, 176)",JPEG
112526,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
112532,Doing other things,37,0,"(100, 176)",JPEG
112535,Thumb Up,37,20,"(100, 176)",JPEG
112538,Zooming In With Full Hand,37,23,"(100, 132)",JPEG
112539,No gesture,37,2,"(100, 176)",JPEG
112541,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112542,Doing other things,37,0,"(100, 176)",JPEG
112545,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112562,Pushing Hand Away,37,5,"(100, 176)",JPEG
112564,Thumb Down,37,19,"(100, 176)",JPEG
112566,Doing other things,37,0,"(100, 132)",JPEG
112567,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112570,Swiping Down,37,15,"(100, 176)",JPEG
112576,Shaking Hand,37,9,"(100, 176)",JPEG
112577,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112578,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112580,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112581,Doing other things,37,0,"(100, 176)",JPEG
112584,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112585,Thumb Up,37,20,"(100, 176)",JPEG
112586,Doing other things,37,0,"(100, 176)",JPEG
112587,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
112588,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
112597,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112598,Zooming In With Full Hand,37,23,"(100, 132)",JPEG
112599,Pushing Two Fingers Away,37,6,"(100, 132)",JPEG
112602,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112604,Swiping Up,37,18,"(100, 176)",JPEG
112606,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
112607,Doing other things,37,0,"(100, 176)",JPEG
112610,Doing other things,37,0,"(100, 176)",JPEG
112612,Doing other things,37,0,"(100, 132)",JPEG
112615,Swiping Left,37,16,"(100, 176)",JPEG
112621,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112626,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112628,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112629,Shaking Hand,37,9,"(100, 176)",JPEG
112630,Swiping Right,37,17,"(100, 132)",JPEG
112633,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112634,Shaking Hand,37,9,"(100, 176)",JPEG
112636,No gesture,37,2,"(100, 100)",JPEG
112641,Swiping Right,37,17,"(100, 176)",JPEG
112645,Doing other things,37,0,"(100, 176)",JPEG
112647,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
112649,Sliding Two Fingers Down,37,10,"(100, 100)",JPEG
112654,Doing other things,37,0,"(100, 176)",JPEG
112661,Doing other things,37,0,"(100, 176)",JPEG
112664,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112665,Swiping Up,37,18,"(100, 176)",JPEG
112666,Swiping Right,37,17,"(100, 176)",JPEG
112670,Swiping Down,37,15,"(100, 176)",JPEG
112676,Pulling Hand In,37,3,"(100, 176)",JPEG
112683,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
112688,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
112689,Drumming Fingers,37,1,"(100, 176)",JPEG
112695,Thumb Down,37,19,"(100, 132)",JPEG
112696,Swiping Up,37,18,"(100, 176)",JPEG
112698,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
112699,Swiping Up,37,18,"(100, 176)",JPEG
112701,Swiping Up,37,18,"(100, 176)",JPEG
112702,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
112703,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112705,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112706,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112709,Swiping Down,37,15,"(100, 176)",JPEG
112714,Swiping Down,37,15,"(100, 100)",JPEG
112715,Swiping Down,37,15,"(100, 176)",JPEG
112724,Swiping Up,37,18,"(100, 132)",JPEG
112726,Thumb Down,37,19,"(100, 176)",JPEG
112728,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
112732,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112734,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
112735,Shaking Hand,37,9,"(100, 176)",JPEG
112736,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
112739,Thumb Down,37,19,"(100, 176)",JPEG
112743,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112745,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112753,Doing other things,37,0,"(100, 176)",JPEG
112757,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112760,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112763,Rolling Hand Forward,37,8,"(100, 132)",JPEG
112771,Doing other things,37,0,"(100, 176)",JPEG
112778,Stop Sign,37,14,"(100, 176)",JPEG
112781,Thumb Up,37,20,"(100, 176)",JPEG
112784,Doing other things,37,0,"(100, 132)",JPEG
112788,Swiping Down,37,15,"(100, 176)",JPEG
112791,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
112794,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112796,Pulling Hand In,37,3,"(100, 176)",JPEG
112798,Thumb Down,37,19,"(100, 176)",JPEG
112805,Doing other things,37,0,"(100, 176)",JPEG
112809,Shaking Hand,37,9,"(100, 176)",JPEG
112815,Pushing Hand Away,37,5,"(100, 176)",JPEG
112821,Rolling Hand Backward,37,7,"(100, 176)",JPEG
112822,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112826,Shaking Hand,37,9,"(100, 176)",JPEG
112828,Pulling Hand In,37,3,"(100, 132)",JPEG
112830,Swiping Down,37,15,"(100, 132)",JPEG
112833,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112834,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112838,Pushing Hand Away,37,5,"(100, 176)",JPEG
112839,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
112842,Swiping Down,37,15,"(100, 132)",JPEG
112844,No gesture,37,2,"(100, 176)",JPEG
112845,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112848,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112850,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112853,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112855,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
112857,Swiping Down,37,15,"(100, 176)",JPEG
112858,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112864,Pushing Hand Away,37,5,"(100, 176)",JPEG
112867,Stop Sign,37,14,"(100, 176)",JPEG
112870,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112878,Stop Sign,37,14,"(100, 176)",JPEG
112880,Shaking Hand,37,9,"(100, 176)",JPEG
112884,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
112894,Rolling Hand Forward,37,8,"(100, 132)",JPEG
112904,Drumming Fingers,37,1,"(100, 176)",JPEG
112905,No gesture,37,2,"(100, 176)",JPEG
112907,Swiping Right,37,17,"(100, 176)",JPEG
112911,Swiping Up,37,18,"(100, 132)",JPEG
112912,Thumb Down,37,19,"(100, 176)",JPEG
112916,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
112921,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112925,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
112927,Stop Sign,37,14,"(100, 132)",JPEG
112929,Swiping Down,37,15,"(100, 176)",JPEG
112934,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112939,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112941,Thumb Down,37,19,"(100, 176)",JPEG
112944,Rolling Hand Backward,37,7,"(100, 132)",JPEG
112945,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112946,Doing other things,37,0,"(100, 176)",JPEG
112948,Pulling Hand In,37,3,"(100, 176)",JPEG
112952,Stop Sign,37,14,"(100, 176)",JPEG
112955,Stop Sign,37,14,"(100, 176)",JPEG
112956,Drumming Fingers,37,1,"(100, 176)",JPEG
112965,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
112966,Thumb Down,37,19,"(100, 176)",JPEG
112969,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112971,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
112974,Doing other things,37,0,"(100, 176)",JPEG
112976,Drumming Fingers,37,1,"(100, 176)",JPEG
112977,Thumb Down,37,19,"(100, 132)",JPEG
112982,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
112985,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
112987,Swiping Up,37,18,"(100, 176)",JPEG
112988,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112991,Rolling Hand Forward,37,8,"(100, 176)",JPEG
112992,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
112993,Doing other things,37,0,"(100, 132)",JPEG
112994,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
112999,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
113004,No gesture,37,2,"(100, 176)",JPEG
113009,Pushing Hand Away,37,5,"(100, 132)",JPEG
113010,Pulling Two Fingers In,37,4,"(100, 132)",JPEG
113011,Pulling Hand In,37,3,"(100, 132)",JPEG
113013,No gesture,37,2,"(100, 176)",JPEG
113014,Doing other things,37,0,"(100, 176)",JPEG
113021,Swiping Up,37,18,"(100, 176)",JPEG
113023,Zooming In With Full Hand,37,23,"(100, 132)",JPEG
113024,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
113030,Swiping Up,37,18,"(100, 132)",JPEG
113040,Swiping Right,37,17,"(100, 176)",JPEG
113043,No gesture,37,2,"(100, 176)",JPEG
113048,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
113050,Doing other things,37,0,"(100, 176)",JPEG
113052,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
113054,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
113055,Zooming Out With Full Hand,37,25,"(100, 132)",JPEG
113057,Drumming Fingers,37,1,"(100, 176)",JPEG
113063,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
113066,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
113067,Swiping Right,37,17,"(100, 176)",JPEG
113068,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
113072,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
113073,Rolling Hand Backward,37,7,"(100, 176)",JPEG
113074,Thumb Down,37,19,"(100, 176)",JPEG
113077,Drumming Fingers,37,1,"(100, 176)",JPEG
113083,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
113084,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
113090,Thumb Down,37,19,"(100, 132)",JPEG
113091,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
113105,Rolling Hand Backward,37,7,"(100, 176)",JPEG
113109,Doing other things,37,0,"(100, 176)",JPEG
113111,Stop Sign,37,14,"(100, 176)",JPEG
113113,Thumb Down,37,19,"(100, 176)",JPEG
113115,Swiping Right,37,17,"(100, 176)",JPEG
113117,Pulling Two Fingers In,37,4,"(100, 132)",JPEG
113122,Swiping Right,37,17,"(100, 176)",JPEG
113125,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
113126,Swiping Left,37,16,"(100, 132)",JPEG
113130,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
113132,Pulling Hand In,37,3,"(100, 176)",JPEG
113136,Rolling Hand Backward,37,7,"(100, 132)",JPEG
113145,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
113151,Thumb Up,37,20,"(100, 132)",JPEG
113154,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
113155,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
113156,Pushing Hand Away,37,5,"(100, 176)",JPEG
113158,Drumming Fingers,37,1,"(100, 132)",JPEG
113159,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
113160,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
113170,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
113174,Swiping Left,37,16,"(100, 176)",JPEG
113175,Thumb Down,37,19,"(100, 176)",JPEG
113179,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
113181,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
113188,Doing other things,37,0,"(100, 176)",JPEG
113189,Stop Sign,37,14,"(100, 176)",JPEG
113191,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
113194,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
113195,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
113202,Drumming Fingers,37,1,"(100, 176)",JPEG
113203,Pushing Hand Away,37,5,"(100, 176)",JPEG
113204,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
113205,Swiping Down,37,15,"(100, 176)",JPEG
113211,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
113212,Doing other things,37,0,"(100, 176)",JPEG
113213,Pulling Hand In,37,3,"(100, 176)",JPEG
113217,No gesture,37,2,"(100, 176)",JPEG
113220,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
113222,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
113223,Shaking Hand,37,9,"(100, 176)",JPEG
113227,Rolling Hand Forward,37,8,"(100, 132)",JPEG
113231,Rolling Hand Forward,37,8,"(100, 132)",JPEG
113233,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
113236,Shaking Hand,37,9,"(100, 176)",JPEG
113242,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
113247,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
113252,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
113253,Thumb Up,37,20,"(100, 176)",JPEG
113256,Thumb Up,37,20,"(100, 176)",JPEG
113259,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
113260,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
113263,Stop Sign,37,14,"(100, 176)",JPEG
113265,Swiping Left,37,16,"(100, 176)",JPEG
113270,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
113271,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
113272,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
113273,Pushing Hand Away,37,5,"(100, 176)",JPEG
